;;; ;Oxygen;Oxygen;Oxygen;;Compensation;Temperature;('C);;Pressure;Humidity;Temp. Probe;Int. Temp.;Analog In;Raw Data:; dphi (°);;;Signal;Intensity;(mV);;Ambient;Light;(mV);;Advanced Raw Values (only logged while raw data window is open);
23/09/2024;11:00:44;1800.00;;98.069;99.839;95.131;---;15.597;15.597;15.597;---;993.51;72.727;15.597;---;---;24.931;24.486;25.458;---;63.296;19.618;8.255;---;4.898;5.680;3.665;---;;
23/09/2024;11:01:14;1830.00;;98.150;99.973;95.650;---;15.588;15.588;15.588;---;993.50;72.669;15.588;---;---;24.922;24.471;25.395;---;63.287;19.600;8.247;---;4.887;5.736;3.680;---;;
23/09/2024;11:01:44;1860.00;;98.171;99.960;95.809;---;15.605;15.605;15.605;---;993.45;72.877;15.605;---;---;24.918;24.472;25.374;---;63.297;19.644;8.252;---;4.857;5.704;3.675;---;;
23/09/2024;11:02:14;1890.00;;98.007;99.888;95.675;---;15.601;15.601;15.601;---;993.45;73.048;15.601;---;---;24.938;24.480;25.391;---;63.298;19.605;8.268;---;4.897;5.731;3.669;---;;
23/09/2024;11:02:44;1920.00;;98.255;99.703;95.624;---;15.597;15.597;15.597;---;993.43;73.114;15.597;---;---;24.909;24.503;25.397;---;63.295;19.621;8.273;---;4.969;5.756;3.684;---;;
23/09/2024;11:03:14;1950.00;;98.063;99.483;95.904;---;15.581;15.581;15.581;---;993.42;73.287;15.581;---;---;24.934;24.530;25.365;---;63.313;19.615;8.253;---;4.922;5.716;3.666;---;;
23/09/2024;11:03:44;1980.00;;98.096;99.019;94.818;---;15.573;15.573;15.573;---;993.44;73.304;15.573;---;---;24.930;24.586;25.500;---;63.306;19.626;8.255;---;4.873;5.705;3.677;---;;
23/09/2024;11:04:14;2010.00;;98.171;100.07;95.887;---;15.531;15.531;15.531;---;993.36;73.292;15.531;---;---;24.927;24.468;25.374;---;63.341;19.645;8.267;---;4.928;5.686;3.702;---;;
23/09/2024;11:04:44;2040.00;;98.123;99.403;96.111;---;15.530;15.530;15.530;---;993.46;73.223;15.530;---;---;24.932;24.544;25.345;---;63.310;19.634;8.258;---;4.961;5.733;3.671;---;;
23/09/2024;11:05:14;2070.00;;98.034;100.02;96.118;---;15.537;15.537;15.537;---;993.45;72.931;15.537;---;---;24.942;24.472;25.343;---;63.332;19.635;8.250;---;4.932;5.704;3.670;---;;
23/09/2024;11:05:44;2100.00;;98.140;99.863;95.532;---;15.562;15.562;15.562;---;993.44;72.658;15.562;---;---;24.926;24.487;25.414;---;63.340;19.615;8.269;---;4.864;5.703;3.697;---;;
23/09/2024;11:06:14;2130.00;;98.040;100.29;96.230;---;15.582;15.582;15.582;---;993.44;72.463;15.582;---;---;24.936;24.436;25.325;---;63.293;19.640;8.262;---;4.885;5.706;3.695;---;;
23/09/2024;11:06:44;2160.00;;98.070;99.275;96.014;---;15.583;15.583;15.583;---;993.35;72.407;15.583;---;---;24.933;24.555;25.352;---;63.329;19.616;8.246;---;4.883;5.702;3.675;---;;
23/09/2024;11:07:14;2190.00;;98.094;99.466;95.972;---;15.584;15.584;15.584;---;993.43;72.239;15.584;---;---;24.930;24.532;25.356;---;63.336;19.644;8.270;---;4.926;5.726;3.660;---;;
23/09/2024;11:07:44;2220.00;;98.075;100.06;95.354;---;15.575;15.575;15.575;---;993.32;72.158;15.575;---;---;24.934;24.465;25.435;---;63.339;19.633;8.274;---;4.898;5.723;3.663;---;;
23/09/2024;11:08:14;2250.00;;98.336;100.21;95.206;---;15.582;15.582;15.582;---;993.35;71.697;15.582;---;---;24.901;24.446;25.453;---;63.362;19.641;8.268;---;4.913;5.741;3.695;---;;
23/09/2024;11:08:44;2280.00;;98.141;99.899;95.647;---;15.589;15.589;15.589;---;993.33;72.140;15.589;---;---;24.924;24.481;25.397;---;63.367;19.644;8.264;---;4.945;5.736;3.696;---;;
23/09/2024;11:09:14;2310.00;;97.947;100.11;96.337;---;15.587;15.587;15.587;---;993.37;72.056;15.587;---;---;24.947;24.457;25.312;---;63.350;19.620;8.260;---;4.878;5.700;3.671;---;;
23/09/2024;11:09:44;2340.00;;98.023;99.978;96.597;---;15.585;15.585;15.585;---;993.33;72.155;15.585;---;---;24.939;24.473;25.281;---;63.377;19.635;8.297;---;4.885;5.684;3.677;---;;
23/09/2024;11:10:14;2370.00;;98.049;99.881;95.707;---;15.588;15.588;15.588;---;993.37;72.473;15.588;---;---;24.935;24.483;25.389;---;63.416;19.636;8.281;---;4.919;5.721;3.668;---;;
23/09/2024;11:10:44;2400.00;;98.118;100.33;96.374;---;15.570;15.570;15.570;---;993.32;72.518;15.570;---;---;24.930;24.433;25.310;---;63.420;19.639;8.282;---;4.890;5.726;3.664;---;;
23/09/2024;11:11:14;2430.00;;98.093;99.860;96.138;---;15.572;15.572;15.572;---;993.33;72.623;15.572;---;---;24.932;24.488;25.339;---;63.418;19.637;8.290;---;4.905;5.719;3.674;---;;
23/09/2024;11:11:44;2460.00;;97.880;99.548;95.371;---;15.567;15.567;15.567;---;993.34;72.804;15.567;---;---;24.958;24.525;25.433;---;63.442;19.654;8.291;---;4.883;5.718;3.675;---;;
23/09/2024;11:12:14;2490.00;;97.786;99.529;95.789;---;15.561;15.561;15.561;---;993.39;72.895;15.561;---;---;24.969;24.527;25.382;---;63.447;19.651;8.285;---;4.900;5.694;3.672;---;;
23/09/2024;11:12:44;2520.00;;97.773;99.805;94.468;---;15.565;15.565;15.565;---;993.40;73.025;15.565;---;---;24.971;24.495;25.544;---;63.459;19.651;8.287;---;4.926;5.720;3.682;---;;
23/09/2024;11:13:14;2550.00;;97.699;99.419;96.007;---;15.574;15.574;15.574;---;993.37;73.040;15.574;---;---;24.979;24.539;25.354;---;63.467;19.655;8.282;---;4.899;5.708;3.666;---;;
23/09/2024;11:13:44;2580.00;;97.916;100.08;94.879;---;15.570;15.570;15.570;---;993.40;73.122;15.570;---;---;24.952;24.462;25.493;---;63.443;19.663;8.279;---;4.914;5.685;3.691;---;;
23/09/2024;11:14:14;2610.00;;97.969;100.29;95.325;---;15.567;15.567;15.567;---;993.32;73.122;15.567;---;---;24.948;24.439;25.439;---;63.496;19.640;8.289;---;4.898;5.691;3.667;---;;
23/09/2024;11:14:44;2640.00;;97.567;99.762;95.221;---;15.570;15.570;15.570;---;993.36;72.984;15.570;---;---;24.995;24.499;25.451;---;63.469;19.647;8.303;---;4.962;5.693;3.705;---;;
23/09/2024;11:15:14;2670.00;;97.660;99.960;95.163;---;15.574;15.574;15.574;---;993.51;72.722;15.574;---;---;24.982;24.475;25.456;---;63.470;19.671;8.293;---;4.860;5.726;3.667;---;;
23/09/2024;11:15:44;2700.00;;97.738;99.733;95.722;---;15.576;15.576;15.576;---;993.41;72.371;15.576;---;---;24.973;24.501;25.389;---;63.483;19.672;8.300;---;4.905;5.703;3.664;---;;
23/09/2024;11:16:14;2730.00;;97.668;99.794;95.895;---;15.585;15.585;15.585;---;993.41;72.318;15.585;---;---;24.981;24.493;25.366;---;63.497;19.629;8.293;---;4.906;5.671;3.678;---;;
23/09/2024;11:16:44;2760.00;;97.980;100.04;94.923;---;15.547;15.547;15.547;---;993.48;72.147;15.547;---;---;24.947;24.468;25.490;---;63.489;19.654;8.285;---;4.904;5.678;3.697;---;;
23/09/2024;11:17:14;2790.00;;97.876;100.52;95.539;---;15.548;15.548;15.548;---;993.40;72.081;15.548;---;---;24.960;24.413;25.414;---;63.525;19.663;8.321;---;4.898;5.715;3.667;---;;
23/09/2024;11:17:44;2820.00;;97.490;99.710;95.960;---;15.558;15.558;15.558;---;993.39;72.018;15.558;---;---;25.5;24.506;25.361;---;63.538;19.659;8.317;---;4.915;5.702;3.663;---;;
23/09/2024;11:18:14;2850.00;;97.972;100.65;95.588;---;15.564;15.564;15.564;---;993.42;72.155;15.564;---;---;24.946;24.395;25.405;---;63.562;19.661;8.307;---;4.910;5.712;3.654;---;;
23/09/2024;11:18:44;2880.00;;97.703;99.882;95.483;---;15.569;15.569;15.569;---;993.40;72.346;15.569;---;---;24.979;24.485;25.419;---;63.545;19.644;8.320;---;4.890;5.717;3.676;---;;
23/09/2024;11:19:14;2910.00;;97.833;99.603;95.971;---;15.567;15.567;15.567;---;993.39;72.483;15.567;---;---;24.963;24.518;25.359;---;63.599;19.663;8.299;---;4.914;5.720;3.665;---;;
23/09/2024;11:19:44;2940.00;;97.507;99.907;95.761;---;15.567;15.567;15.567;---;993.39;72.569;15.567;---;---;25.3;24.482;25.385;---;63.579;19.653;8.308;---;4.873;5.690;3.685;---;;
23/09/2024;11:20:14;2970.00;;97.417;100.42;94.030;---;15.564;15.564;15.564;---;993.34;72.658;15.564;---;---;25.015;24.423;25.600;---;63.573;19.648;8.307;---;4.955;5.730;3.664;---;;
23/09/2024;11:20:44;3000.00;;97.628;99.524;94.504;---;15.571;15.571;15.571;---;993.38;72.633;15.571;---;---;24.988;24.527;25.540;---;63.535;19.658;8.318;---;4.972;5.672;3.701;---;;
23/09/2024;11:21:14;3030.00;;97.912;99.880;94.624;---;15.575;15.575;15.575;---;993.40;72.015;15.575;---;---;24.952;24.484;25.525;---;63.398;19.650;8.330;---;4.924;5.688;3.705;---;;
23/09/2024;11:21:44;3060.00;;97.554;100.26;95.133;---;15.574;15.574;15.574;---;993.46;72.086;15.574;---;---;24.995;24.440;25.460;---;63.595;19.670;8.327;---;4.910;5.718;3.678;---;;
23/09/2024;11:22:14;3090.00;;97.540;100.23;94.634;---;15.569;15.569;15.569;---;993.37;71.870;15.569;---;---;24.998;24.445;25.524;---;63.611;19.660;8.316;---;4.907;5.741;3.686;---;;
23/09/2024;11:22:44;3120.00;;96.927;100.13;94.990;---;15.568;15.568;15.568;---;993.31;71.667;15.568;---;---;25.073;24.456;25.481;---;63.756;19.656;8.313;---;4.876;5.733;3.684;---;;
23/09/2024;11:23:14;3150.00;;97.043;99.410;94.739;---;15.574;15.574;15.574;---;993.38;71.517;15.574;---;---;25.058;24.540;25.510;---;63.832;19.657;8.328;---;4.865;5.680;3.660;---;;
23/09/2024;11:23:44;3180.00;;96.722;99.829;95.068;---;15.579;15.579;15.579;---;993.33;71.646;15.579;---;---;25.097;24.491;25.470;---;63.891;19.644;8.321;---;4.963;5.735;3.668;---;;
23/09/2024;11:24:14;3210.00;;96.889;100.54;95.622;---;15.570;15.570;15.570;---;993.32;71.646;15.570;---;---;25.078;24.409;25.402;---;63.886;19.686;8.336;---;4.921;5.689;3.668;---;;
23/09/2024;11:24:44;3240.00;;96.677;99.602;95.555;---;15.573;15.573;15.573;---;993.32;71.753;15.573;---;---;25.103;24.519;25.410;---;63.912;19.695;8.317;---;4.892;5.726;3.688;---;;
23/09/2024;11:25:14;3270.00;;96.744;100.25;95.370;---;15.574;15.574;15.574;---;993.29;71.934;15.574;---;---;25.095;24.442;25.433;---;63.913;19.652;8.332;---;4.869;5.680;3.686;---;;
23/09/2024;11:25:44;3300.00;;96.668;100.01;95.405;---;15.574;15.574;15.574;---;993.34;72.147;15.574;---;---;25.104;24.470;25.429;---;63.903;19.685;8.338;---;4.910;5.709;3.688;---;;
23/09/2024;11:26:14;3330.00;;96.657;99.949;96.397;---;15.582;15.582;15.582;---;993.35;72.338;15.582;---;---;25.105;24.476;25.306;---;63.903;19.669;8.339;---;4.894;5.691;3.678;---;;
23/09/2024;11:26:44;3360.00;;97.236;100.01;94.738;---;15.578;15.578;15.578;---;993.31;72.539;15.578;---;---;25.035;24.470;25.511;---;63.869;19.647;8.336;---;4.890;5.701;3.663;---;;
23/09/2024;11:27:14;3390.00;;97.022;99.728;94.608;---;15.576;15.576;15.576;---;993.33;72.377;15.576;---;---;25.061;24.503;25.527;---;63.901;19.666;8.324;---;4.908;5.713;3.683;---;;
23/09/2024;11:27:44;3420.00;;96.908;100.76;95.432;---;15.577;15.577;15.577;---;993.38;72.201;15.577;---;---;25.074;24.383;25.424;---;63.901;19.678;8.338;---;4.950;5.729;3.662;---;;
23/09/2024;11:28:14;3450.00;;97.095;99.962;95.845;---;15.582;15.582;15.582;---;993.37;72.125;15.582;---;---;25.051;24.475;25.373;---;63.875;19.654;8.327;---;4.858;5.716;3.662;---;;
23/09/2024;11:28:44;3480.00;;96.582;99.838;95.459;---;15.581;15.581;15.581;---;993.39;71.987;15.581;---;---;25.113;24.489;25.420;---;63.877;19.679;8.335;---;4.959;5.690;3.680;---;;
23/09/2024;11:29:14;3510.00;;96.921;100.62;95.240;---;15.574;15.574;15.574;---;993.36;71.743;15.574;---;---;25.073;24.399;25.449;---;63.910;19.680;8.324;---;4.916;5.714;3.681;---;;
23/09/2024;11:29:44;3540.00;;96.875;100.19;94.871;---;15.572;15.572;15.572;---;993.34;72.086;15.572;---;---;25.078;24.450;25.494;---;63.886;19.662;8.335;---;4.909;5.722;3.671;---;;
23/09/2024;11:30:14;3570.00;;96.778;100.56;94.904;---;15.573;15.573;15.573;---;993.32;72.254;15.573;---;---;25.091;24.406;25.491;---;63.929;19.697;8.349;---;4.855;5.697;3.658;---;;
23/09/2024;11:30:44;3600.00;;96.425;99.927;95.801;---;15.576;15.576;15.576;---;993.37;72.295;15.576;---;---;25.133;24.479;25.380;---;63.971;19.667;8.342;---;4.934;5.666;3.674;---;;
23/09/2024;11:31:14;3630.00;;96.896;100.01;95.134;---;15.574;15.574;15.574;---;993.38;72.437;15.574;---;---;25.076;24.469;25.461;---;63.965;19.655;8.337;---;4.879;5.714;3.668;---;;
23/09/2024;11:31:44;3660.00;;96.622;100.49;95.565;---;15.569;15.569;15.569;---;993.33;72.559;15.569;---;---;25.110;24.415;25.409;---;63.959;19.652;8.329;---;4.932;5.671;3.682;---;;
23/09/2024;11:32:14;3690.00;;96.910;100.74;94.286;---;15.569;15.569;15.569;---;993.40;72.559;15.569;---;---;25.074;24.385;25.566;---;63.964;19.673;8.340;---;4.886;5.739;3.676;---;;
23/09/2024;11:32:44;3720.00;;96.385;100.08;94.197;---;15.569;15.569;15.569;---;993.31;72.026;15.569;---;---;25.139;24.463;25.579;---;64.014;19.661;8.346;---;4.915;5.725;3.667;---;;
23/09/2024;11:33:14;3750.00;;96.704;100.16;95.019;---;15.571;15.571;15.571;---;993.31;72.018;15.571;---;---;25.100;24.453;25.477;---;64.007;19.680;8.350;---;4.886;5.706;3.668;---;;
