"Time","O2","Condition","ID"
0.999999999999999,217.457997366393,"ZooHP","ZooHP.6"
1.00833333333333,216.538771669342,"ZooHP","ZooHP.6"
1.01666666666667,217.035277185123,"ZooHP","ZooHP.6"
1.025,216.771551611805,"ZooHP","ZooHP.6"
1.03333333333333,216.041984006845,"ZooHP","ZooHP.6"
1.04166666666667,216.822151556831,"ZooHP","ZooHP.6"
1.05,217.36664637162,"ZooHP","ZooHP.6"
1.05833333333333,217.115555911348,"ZooHP","ZooHP.6"
1.06666666666667,216.469492214498,"ZooHP","ZooHP.6"
1.075,216.641190173937,"ZooHP","ZooHP.6"
1.08333333333333,217.091926907821,"ZooHP","ZooHP.6"
1.09166666666667,215.930209117139,"ZooHP","ZooHP.6"
1.1,217.468710467014,"ZooHP","ZooHP.6"
1.10833333333333,217.016508714169,"ZooHP","ZooHP.6"
1.11666666666667,216.892114885037,"ZooHP","ZooHP.6"
1.125,217.009349558475,"ZooHP","ZooHP.6"
1.13333333333333,216.541855870221,"ZooHP","ZooHP.6"
1.14166666666667,216.649835282843,"ZooHP","ZooHP.6"
1.15,216.509220838276,"ZooHP","ZooHP.6"
1.15833333333333,216.494407940355,"ZooHP","ZooHP.6"
1.16666666666667,216.736704407452,"ZooHP","ZooHP.6"
1.175,216.017705264437,"ZooHP","ZooHP.6"
1.18333333333333,216.316901983166,"ZooHP","ZooHP.6"
1.19166666666667,216.545886386545,"ZooHP","ZooHP.6"
1.2,216.926140275954,"ZooHP","ZooHP.6"
1.20833333333333,217.169890316255,"ZooHP","ZooHP.6"
1.21666666666667,217.314330832076,"ZooHP","ZooHP.6"
1.225,216.951304303219,"ZooHP","ZooHP.6"
1.23333333333333,216.507452438422,"ZooHP","ZooHP.6"
1.24166666666667,216.741076005465,"ZooHP","ZooHP.6"
1.25,216.43833538686,"ZooHP","ZooHP.6"
1.25833333333333,216.810167855938,"ZooHP","ZooHP.6"
1.26666666666667,216.158898431595,"ZooHP","ZooHP.6"
1.275,217.174841084382,"ZooHP","ZooHP.6"
1.28333333333333,216.91206962801,"ZooHP","ZooHP.6"
1.29166666666667,216.134679812026,"ZooHP","ZooHP.6"
1.3,216.554360144281,"ZooHP","ZooHP.6"
1.30833333333333,216.63270189353,"ZooHP","ZooHP.6"
1.31666666666667,217.323938281283,"ZooHP","ZooHP.6"
1.325,216.770798016616,"ZooHP","ZooHP.6"
1.33333333333333,216.054166190629,"ZooHP","ZooHP.6"
1.34166666666667,217.075491663355,"ZooHP","ZooHP.6"
1.35,216.676349495361,"ZooHP","ZooHP.6"
1.35833333333333,215.998170842374,"ZooHP","ZooHP.6"
1.36666666666667,216.384242238647,"ZooHP","ZooHP.6"
1.375,216.122403622158,"ZooHP","ZooHP.6"
1.38333333333333,216.829461834324,"ZooHP","ZooHP.6"
1.39166666666667,216.201839153531,"ZooHP","ZooHP.6"
1.4,216.465231472765,"ZooHP","ZooHP.6"
1.40833333333333,215.805547975909,"ZooHP","ZooHP.6"
1.41666666666667,216.909956183811,"ZooHP","ZooHP.6"
1.425,216.049789508237,"ZooHP","ZooHP.6"
1.43333333333333,215.793068583765,"ZooHP","ZooHP.6"
1.44166666666667,217.115548784586,"ZooHP","ZooHP.6"
1.45,216.402314513154,"ZooHP","ZooHP.6"
1.45833333333333,216.348164334445,"ZooHP","ZooHP.6"
1.46666666666667,215.994445332218,"ZooHP","ZooHP.6"
1.475,216.168169923474,"ZooHP","ZooHP.6"
1.48333333333333,216.849182761133,"ZooHP","ZooHP.6"
1.49166666666667,216.079943061965,"ZooHP","ZooHP.6"
1.5,216.923252677523,"ZooHP","ZooHP.6"
1.50833333333333,216.389273108067,"ZooHP","ZooHP.6"
1.51666666666667,217.103457295766,"ZooHP","ZooHP.6"
1.525,217.18783159375,"ZooHP","ZooHP.6"
1.53333333333333,216.170064932891,"ZooHP","ZooHP.6"
1.54166666666667,215.516292291871,"ZooHP","ZooHP.6"
1.55,216.289781382824,"ZooHP","ZooHP.6"
1.55833333333333,216.10020855264,"ZooHP","ZooHP.6"
1.56666666666667,215.792965094219,"ZooHP","ZooHP.6"
1.575,215.648208873474,"ZooHP","ZooHP.6"
1.58333333333333,215.818073879103,"ZooHP","ZooHP.6"
1.59166666666667,216.588057611627,"ZooHP","ZooHP.6"
1.6,216.833046634586,"ZooHP","ZooHP.6"
1.60833333333333,216.224022322269,"ZooHP","ZooHP.6"
1.61666666666667,216.01825757436,"ZooHP","ZooHP.6"
1.625,216.293489186571,"ZooHP","ZooHP.6"
1.63333333333333,215.976238468421,"ZooHP","ZooHP.6"
1.64166666666667,216.429594830086,"ZooHP","ZooHP.6"
1.65,216.394374292715,"ZooHP","ZooHP.6"
1.65833333333333,216.48241625772,"ZooHP","ZooHP.6"
1.66666666666667,216.090898021213,"ZooHP","ZooHP.6"
1.675,216.828911839626,"ZooHP","ZooHP.6"
1.68333333333333,215.90547238274,"ZooHP","ZooHP.6"
1.69166666666667,216.764427754786,"ZooHP","ZooHP.6"
1.7,216.432132730154,"ZooHP","ZooHP.6"
1.70833333333333,215.564644968267,"ZooHP","ZooHP.6"
1.71666666666667,216.102191563682,"ZooHP","ZooHP.6"
1.725,216.271564555757,"ZooHP","ZooHP.6"
1.73333333333333,215.982883685175,"ZooHP","ZooHP.6"
1.74166666666667,215.11776481332,"ZooHP","ZooHP.6"
1.75,216.055687402753,"ZooHP","ZooHP.6"
1.75833333333333,215.663761417565,"ZooHP","ZooHP.6"
1.76666666666667,215.441982059088,"ZooHP","ZooHP.6"
1.775,214.588453288476,"ZooHP","ZooHP.6"
1.78333333333333,214.920529496475,"ZooHP","ZooHP.6"
1.79166666666667,214.644775493505,"ZooHP","ZooHP.6"
1.8,214.418961469039,"ZooHP","ZooHP.6"
1.80833333333333,214.371143201303,"ZooHP","ZooHP.6"
1.81666666666667,214.690930227677,"ZooHP","ZooHP.6"
1.825,214.791050647235,"ZooHP","ZooHP.6"
1.83333333333333,215.122288784961,"ZooHP","ZooHP.6"
1.84166666666667,214.608395395134,"ZooHP","ZooHP.6"
1.85,215.490276244186,"ZooHP","ZooHP.6"
1.85833333333333,214.351079624705,"ZooHP","ZooHP.6"
1.86666666666667,216.005555656773,"ZooHP","ZooHP.6"
1.875,214.417082421035,"ZooHP","ZooHP.6"
1.88333333333333,214.77345837013,"ZooHP","ZooHP.6"
1.89166666666667,214.717080614607,"ZooHP","ZooHP.6"
1.9,214.933071538289,"ZooHP","ZooHP.6"
1.90833333333333,215.542986139288,"ZooHP","ZooHP.6"
1.91666666666667,215.037751553792,"ZooHP","ZooHP.6"
1.925,214.493430438358,"ZooHP","ZooHP.6"
1.93333333333333,214.383616841143,"ZooHP","ZooHP.6"
