"Time","O2","Condition","ID"
1,213.712453918591,"ZooHP","ZooHP.3"
1.00833333333333,214.781642223201,"ZooHP","ZooHP.3"
1.01666666666667,214.191609830283,"ZooHP","ZooHP.3"
1.025,214.861629307211,"ZooHP","ZooHP.3"
1.03333333333333,213.668459858775,"ZooHP","ZooHP.3"
1.04166666666667,214.378922337767,"ZooHP","ZooHP.3"
1.05,213.839012583376,"ZooHP","ZooHP.3"
1.05833333333333,213.759780479485,"ZooHP","ZooHP.3"
1.06666666666667,213.101934364207,"ZooHP","ZooHP.3"
1.075,213.96366485909,"ZooHP","ZooHP.3"
1.08333333333333,213.717942641849,"ZooHP","ZooHP.3"
1.09166666666667,213.105903289546,"ZooHP","ZooHP.3"
1.1,212.832223314012,"ZooHP","ZooHP.3"
1.10833333333333,212.606360650509,"ZooHP","ZooHP.3"
1.11666666666667,212.189113236794,"ZooHP","ZooHP.3"
1.125,212.322977624179,"ZooHP","ZooHP.3"
1.13333333333333,211.848417770436,"ZooHP","ZooHP.3"
1.14166666666667,211.58651841332,"ZooHP","ZooHP.3"
1.15,212.143781461025,"ZooHP","ZooHP.3"
1.15833333333333,212.855373893034,"ZooHP","ZooHP.3"
1.16666666666667,212.053483656565,"ZooHP","ZooHP.3"
1.175,212.31379312272,"ZooHP","ZooHP.3"
1.18333333333333,212.201348193141,"ZooHP","ZooHP.3"
1.19166666666667,212.193826673405,"ZooHP","ZooHP.3"
1.2,211.999832089992,"ZooHP","ZooHP.3"
1.20833333333333,212.182752572454,"ZooHP","ZooHP.3"
1.21666666666667,211.763216982249,"ZooHP","ZooHP.3"
1.225,211.970483928728,"ZooHP","ZooHP.3"
1.23333333333333,212.078546604832,"ZooHP","ZooHP.3"
1.24166666666667,212.061654661857,"ZooHP","ZooHP.3"
1.25,212.420468482747,"ZooHP","ZooHP.3"
1.25833333333333,212.118004440885,"ZooHP","ZooHP.3"
1.26666666666667,212.303433519032,"ZooHP","ZooHP.3"
1.275,212.375215207555,"ZooHP","ZooHP.3"
1.28333333333333,212.406127633004,"ZooHP","ZooHP.3"
1.29166666666667,212.499158191329,"ZooHP","ZooHP.3"
1.3,212.280288950902,"ZooHP","ZooHP.3"
1.30833333333333,212.334821875024,"ZooHP","ZooHP.3"
1.31666666666667,212.548517008432,"ZooHP","ZooHP.3"
1.325,212.40249378431,"ZooHP","ZooHP.3"
1.33333333333333,212.047565175523,"ZooHP","ZooHP.3"
1.34166666666667,212.471730207177,"ZooHP","ZooHP.3"
1.35,212.553392142335,"ZooHP","ZooHP.3"
1.35833333333333,213.051874723838,"ZooHP","ZooHP.3"
1.36666666666667,212.337363828377,"ZooHP","ZooHP.3"
1.375,212.459395214455,"ZooHP","ZooHP.3"
1.38333333333333,212.3961859541,"ZooHP","ZooHP.3"
1.39166666666667,213.01913294213,"ZooHP","ZooHP.3"
1.4,212.708401171403,"ZooHP","ZooHP.3"
1.40833333333333,212.771437524981,"ZooHP","ZooHP.3"
1.41666666666667,213.251084112013,"ZooHP","ZooHP.3"
1.425,213.111957185915,"ZooHP","ZooHP.3"
1.43333333333333,212.610207981827,"ZooHP","ZooHP.3"
1.44166666666667,213.216472290498,"ZooHP","ZooHP.3"
1.45,212.959281738349,"ZooHP","ZooHP.3"
1.45833333333333,213.063385099961,"ZooHP","ZooHP.3"
1.46666666666667,212.936281054166,"ZooHP","ZooHP.3"
1.475,212.971688860742,"ZooHP","ZooHP.3"
1.48333333333333,212.769643697637,"ZooHP","ZooHP.3"
1.49166666666667,212.947701390308,"ZooHP","ZooHP.3"
1.5,213.082919890237,"ZooHP","ZooHP.3"
1.50833333333333,213.051640259,"ZooHP","ZooHP.3"
1.51666666666667,212.616738102958,"ZooHP","ZooHP.3"
1.525,212.673324948794,"ZooHP","ZooHP.3"
1.53333333333333,213.642493248295,"ZooHP","ZooHP.3"
1.54166666666667,212.953284072466,"ZooHP","ZooHP.3"
1.55,213.549509089643,"ZooHP","ZooHP.3"
1.55833333333333,213.176761468687,"ZooHP","ZooHP.3"
1.56666666666667,213.029369357246,"ZooHP","ZooHP.3"
1.575,213.164612605663,"ZooHP","ZooHP.3"
1.58333333333333,212.998972584566,"ZooHP","ZooHP.3"
1.59166666666667,212.572743489969,"ZooHP","ZooHP.3"
1.6,213.256629018102,"ZooHP","ZooHP.3"
1.60833333333333,213.196190401702,"ZooHP","ZooHP.3"
1.61666666666667,212.974744339109,"ZooHP","ZooHP.3"
1.625,213.474817969396,"ZooHP","ZooHP.3"
1.63333333333333,213.235754819461,"ZooHP","ZooHP.3"
1.64166666666667,212.886094097585,"ZooHP","ZooHP.3"
1.65,213.652737500413,"ZooHP","ZooHP.3"
1.65833333333333,213.351135474904,"ZooHP","ZooHP.3"
1.66666666666667,213.222968696043,"ZooHP","ZooHP.3"
1.675,213.730425466167,"ZooHP","ZooHP.3"
1.68333333333333,212.599461256543,"ZooHP","ZooHP.3"
1.69166666666667,212.847180994362,"ZooHP","ZooHP.3"
1.7,213.418961192852,"ZooHP","ZooHP.3"
1.70833333333333,212.70745094253,"ZooHP","ZooHP.3"
1.71666666666667,212.606765386257,"ZooHP","ZooHP.3"
1.725,213.210897688085,"ZooHP","ZooHP.3"
1.73333333333333,213.622807026239,"ZooHP","ZooHP.3"
1.74166666666667,213.160207258469,"ZooHP","ZooHP.3"
1.75,213.356767097622,"ZooHP","ZooHP.3"
1.75833333333333,212.957035915114,"ZooHP","ZooHP.3"
1.76666666666667,212.826826112359,"ZooHP","ZooHP.3"
1.775,212.857471755547,"ZooHP","ZooHP.3"
1.78333333333333,212.478110424108,"ZooHP","ZooHP.3"
1.79166666666667,212.466501942613,"ZooHP","ZooHP.3"
1.8,212.682883717655,"ZooHP","ZooHP.3"
1.80833333333333,212.569106868032,"ZooHP","ZooHP.3"
1.81666666666667,213.012937700153,"ZooHP","ZooHP.3"
1.825,212.640718637101,"ZooHP","ZooHP.3"
1.83333333333333,212.177399094005,"ZooHP","ZooHP.3"
1.84166666666667,212.596967863243,"ZooHP","ZooHP.3"
1.85,212.97526844231,"ZooHP","ZooHP.3"
1.85833333333333,212.538767937183,"ZooHP","ZooHP.3"
1.86666666666667,212.516398503915,"ZooHP","ZooHP.3"
1.875,212.510901652105,"ZooHP","ZooHP.3"
1.88333333333333,212.184539758039,"ZooHP","ZooHP.3"
1.89166666666667,212.223845447938,"ZooHP","ZooHP.3"
1.9,212.603630800209,"ZooHP","ZooHP.3"
1.90833333333333,212.094497067677,"ZooHP","ZooHP.3"
1.91666666666667,212.840969775493,"ZooHP","ZooHP.3"
1.925,212.548451032623,"ZooHP","ZooHP.3"
1.93333333333333,212.819454360297,"ZooHP","ZooHP.3"
1.94166666666667,212.627723135108,"ZooHP","ZooHP.3"
1.95,212.637372718473,"ZooHP","ZooHP.3"
1.95833333333333,212.457629963006,"ZooHP","ZooHP.3"
1.96666666666667,211.846611600393,"ZooHP","ZooHP.3"
1.975,212.399547679253,"ZooHP","ZooHP.3"
1.98333333333333,212.562118232892,"ZooHP","ZooHP.3"
1.99166666666667,212.283926096242,"ZooHP","ZooHP.3"
2,212.774732741652,"ZooHP","ZooHP.3"
2.00833333333333,212.916848765915,"ZooHP","ZooHP.3"
2.01666666666667,212.943675433833,"ZooHP","ZooHP.3"
2.025,212.267475258139,"ZooHP","ZooHP.3"
2.03333333333333,212.513368503893,"ZooHP","ZooHP.3"
2.04166666666667,212.426714686352,"ZooHP","ZooHP.3"
2.05,212.551856288648,"ZooHP","ZooHP.3"
2.05833333333333,211.82997248048,"ZooHP","ZooHP.3"
2.06666666666667,212.337877596281,"ZooHP","ZooHP.3"
2.075,212.136011481841,"ZooHP","ZooHP.3"
2.08333333333333,211.977019580475,"ZooHP","ZooHP.3"
2.09166666666667,211.789355587829,"ZooHP","ZooHP.3"
2.1,212.349542684158,"ZooHP","ZooHP.3"
2.10833333333333,211.88844911235,"ZooHP","ZooHP.3"
2.11666666666667,211.648654410616,"ZooHP","ZooHP.3"
2.125,211.63256217039,"ZooHP","ZooHP.3"
2.13333333333333,211.898735411268,"ZooHP","ZooHP.3"
2.14166666666667,211.518594427778,"ZooHP","ZooHP.3"
2.15,212.350041144895,"ZooHP","ZooHP.3"
2.15833333333333,212.289082400536,"ZooHP","ZooHP.3"
2.16666666666667,211.757910974831,"ZooHP","ZooHP.3"
2.175,211.72492767843,"ZooHP","ZooHP.3"
2.18333333333333,211.54397837297,"ZooHP","ZooHP.3"
2.19166666666667,211.481258385433,"ZooHP","ZooHP.3"
2.2,211.296437901449,"ZooHP","ZooHP.3"
2.20833333333333,211.641812461145,"ZooHP","ZooHP.3"
2.21666666666667,211.649161044149,"ZooHP","ZooHP.3"
2.225,211.669438689349,"ZooHP","ZooHP.3"
2.23333333333333,211.440731485391,"ZooHP","ZooHP.3"
2.24166666666667,211.585268926134,"ZooHP","ZooHP.3"
2.25,211.568169568581,"ZooHP","ZooHP.3"
2.25833333333333,211.685230762539,"ZooHP","ZooHP.3"
2.26666666666667,211.223899664989,"ZooHP","ZooHP.3"
2.275,211.539432014537,"ZooHP","ZooHP.3"
2.28333333333333,211.511673975202,"ZooHP","ZooHP.3"
2.29166666666667,211.723247855545,"ZooHP","ZooHP.3"
2.3,211.323580716177,"ZooHP","ZooHP.3"
2.30833333333333,211.104999897064,"ZooHP","ZooHP.3"
2.31666666666667,211.202663879902,"ZooHP","ZooHP.3"
2.325,211.0657709831,"ZooHP","ZooHP.3"
2.33333333333333,211.286431327586,"ZooHP","ZooHP.3"
2.34166666666667,210.832733332622,"ZooHP","ZooHP.3"
2.35,211.288574827083,"ZooHP","ZooHP.3"
2.35833333333333,211.42124813501,"ZooHP","ZooHP.3"
2.36666666666667,211.162228529014,"ZooHP","ZooHP.3"
2.375,211.47326747631,"ZooHP","ZooHP.3"
2.38333333333333,211.050907700657,"ZooHP","ZooHP.3"
2.39166666666667,211.022225151024,"ZooHP","ZooHP.3"
2.4,211.100619063688,"ZooHP","ZooHP.3"
2.40833333333333,211.154658958028,"ZooHP","ZooHP.3"
2.41666666666667,210.793420941891,"ZooHP","ZooHP.3"
2.425,210.523757851501,"ZooHP","ZooHP.3"
2.43333333333333,211.259633063193,"ZooHP","ZooHP.3"
2.44166666666667,210.634756934784,"ZooHP","ZooHP.3"
2.45,211.002974436026,"ZooHP","ZooHP.3"
2.45833333333333,211.098324150557,"ZooHP","ZooHP.3"
2.46666666666667,210.966912069232,"ZooHP","ZooHP.3"
2.475,211.007166793637,"ZooHP","ZooHP.3"
2.48333333333333,211.036808585459,"ZooHP","ZooHP.3"
2.49166666666667,211.43978230335,"ZooHP","ZooHP.3"
2.5,210.215551269915,"ZooHP","ZooHP.3"
2.50833333333333,210.540673695712,"ZooHP","ZooHP.3"
2.51666666666667,210.863169041442,"ZooHP","ZooHP.3"
2.525,210.815527480739,"ZooHP","ZooHP.3"
2.53333333333333,211.092872385052,"ZooHP","ZooHP.3"
2.54166666666667,211.037778923834,"ZooHP","ZooHP.3"
2.55,210.818695877634,"ZooHP","ZooHP.3"
2.55833333333333,210.575590393653,"ZooHP","ZooHP.3"
2.56666666666667,210.499507063197,"ZooHP","ZooHP.3"
2.575,210.212520526536,"ZooHP","ZooHP.3"
2.58333333333333,210.750972448292,"ZooHP","ZooHP.3"
2.59166666666667,210.511111428285,"ZooHP","ZooHP.3"
2.6,210.497403036438,"ZooHP","ZooHP.3"
2.60833333333333,210.605120301195,"ZooHP","ZooHP.3"
2.61666666666667,210.49531053001,"ZooHP","ZooHP.3"
2.625,210.15782501578,"ZooHP","ZooHP.3"
2.63333333333333,210.633734567889,"ZooHP","ZooHP.3"
2.64166666666667,210.414077378755,"ZooHP","ZooHP.3"
2.65,210.432014464091,"ZooHP","ZooHP.3"
2.65833333333333,209.63921397861,"ZooHP","ZooHP.3"
2.66666666666667,209.957825195961,"ZooHP","ZooHP.3"
2.675,210.807014114967,"ZooHP","ZooHP.3"
