Date [A Ch.2 Main];Time [A Ch.2 Main];dt (s) [A Ch.2 Main];Oxygen (%air sat.) [A Ch.2 Main];dphi (∞) [A Ch.2 Main];Signal Intensity (mV) [A Ch.2 Main];Ambient Light (mV) [A Ch.2 Main];Status [A Ch.2 Main];Date [A Ch.2 CompT];Time [A Ch.2 CompT];dt (s) [A Ch.2 CompT];Sample Temp. (∞C) [A Ch.2 CompT];Status [A Ch.2 CompT];Date [A Ch.2 CompP];Time [A Ch.2 CompP];dt (s) [A Ch.2 CompP];Pressure (mbar) [A Ch.2 CompP];Status [A Ch.2 CompP];Date [A Ch.3 Main];Time [A Ch.3 Main];dt (s) [A Ch.3 Main];Oxygen (%air sat.) [A Ch.3 Main];dphi (∞) [A Ch.3 Main];Signal Intensity (mV) [A Ch.3 Main];Ambient Light (mV) [A Ch.3 Main];Status [A Ch.3 Main];Date [A Ch.3 CompT];Time [A Ch.3 CompT];dt (s) [A Ch.3 CompT];Sample Temp. (∞C) [A Ch.3 CompT];Status [A Ch.3 CompT];Date [A Ch.3 CompP];Time [A Ch.3 CompP];dt (s) [A Ch.3 CompP];Pressure (mbar) [A Ch.3 CompP];Status [A Ch.3 CompP];Date [A Ch.4 Main];Time [A Ch.4 Main];dt (s) [A Ch.4 Main];Oxygen (%air sat.) [A Ch.4 Main];dphi (∞) [A Ch.4 Main];Signal Intensity (mV) [A Ch.4 Main];Ambient Light (mV) [A Ch.4 Main];Status [A Ch.4 Main];Date [A Ch.4 CompT];Time [A Ch.4 CompT];dt (s) [A Ch.4 CompT];Sample Temp. (∞C) [A Ch.4 CompT];Status [A Ch.4 CompT];Date [A Ch.4 CompP];Time [A Ch.4 CompP];dt (s) [A Ch.4 CompP];Pressure (mbar) [A Ch.4 CompP];Status [A Ch.4 CompP];Date [A T1];Time [A T1];dt (s) [A T1];Sample Temp. (∞C) [A T1];Status [A T1];Date [Comment];Time [Comment];Comment
24-09-2024;18:44:39.392;19890.796;98.174;24.882;152;1;OK;24-09-2024;18:44:39.392;19890.796;15.378;OK;24-09-2024;18:44:39.392;19890.796;995;OK;24-09-2024;18:44:39.526;19890.930;90.789;26.115;55;1;OK;24-09-2024;18:44:39.526;19890.930;15.379;OK;24-09-2024;18:44:39.526;19890.930;995;OK;24-09-2024;18:44:39.198;19890.603;99.782;24.677;62;0;OK;24-09-2024;18:44:39.198;19890.603;15.378;OK;24-09-2024;18:44:39.198;19890.603;995;OK;25-09-2024;00:17:09.093;39840.497;15.352;OK;;;
24-09-2024;18:45:09.602;19921.006;98.190;24.880;152;1;OK;24-09-2024;18:45:09.602;19921.006;15.382;OK;24-09-2024;18:45:09.602;19921.006;995;OK;24-09-2024;18:45:09.394;19920.798;90.737;26.122;55;0;OK;24-09-2024;18:45:09.394;19920.798;15.381;OK;24-09-2024;18:45:09.394;19920.798;995;OK;24-09-2024;18:45:09.199;19920.603;99.740;24.682;62;1;OK;24-09-2024;18:45:09.199;19920.603;15.382;OK;24-09-2024;18:45:09.199;19920.603;995;OK;25-09-2024;00:18:09.093;39900.497;15.350;OK;;;
24-09-2024;18:45:39.605;19951.009;98.154;24.884;152;1;OK;24-09-2024;18:45:39.605;19951.009;15.380;OK;24-09-2024;18:45:39.605;19951.009;995;OK;24-09-2024;18:45:39.396;19950.800;90.781;26.117;55;1;OK;24-09-2024;18:45:39.396;19950.800;15.379;OK;24-09-2024;18:45:39.396;19950.800;995;OK;24-09-2024;18:45:39.201;19950.605;99.846;24.669;62;1;OK;24-09-2024;18:45:39.201;19950.605;15.380;OK;24-09-2024;18:45:39.201;19950.605;995;OK;25-09-2024;00:19:09.092;39960.497;15.358;OK;;;
24-09-2024;18:46:09.603;19981.007;98.168;24.883;152;1;OK;24-09-2024;18:46:09.603;19981.007;15.378;OK;24-09-2024;18:46:09.603;19981.007;995;OK;24-09-2024;18:46:09.394;19980.799;90.615;26.138;55;1;OK;24-09-2024;18:46:09.394;19980.799;15.378;OK;24-09-2024;18:46:09.394;19980.799;995;OK;24-09-2024;18:46:09.200;19980.604;99.648;24.693;62;1;OK;24-09-2024;18:46:09.200;19980.604;15.378;OK;24-09-2024;18:46:09.200;19980.604;995;OK;25-09-2024;00:20:09.094;40020.498;15.355;OK;;;
24-09-2024;18:46:39.600;20011.004;98.199;24.879;152;1;OK;24-09-2024;18:46:39.600;20011.004;15.381;OK;24-09-2024;18:46:39.600;20011.004;995;OK;24-09-2024;18:46:39.396;20010.800;90.787;26.116;55;0;OK;24-09-2024;18:46:39.396;20010.800;15.381;OK;24-09-2024;18:46:39.396;20010.800;995;OK;24-09-2024;18:46:39.202;20010.606;99.636;24.694;62;1;OK;24-09-2024;18:46:39.202;20010.606;15.381;OK;24-09-2024;18:46:39.202;20010.606;995;OK;25-09-2024;00:21:09.095;40080.499;15.360;OK;;;
24-09-2024;18:47:09.604;20041.008;98.082;24.893;152;0;OK;24-09-2024;18:47:09.604;20041.008;15.378;OK;24-09-2024;18:47:09.604;20041.008;995;OK;24-09-2024;18:47:09.396;20040.801;90.684;26.129;55;1;OK;24-09-2024;18:47:09.396;20040.801;15.378;OK;24-09-2024;18:47:09.396;20040.801;995;OK;24-09-2024;18:47:09.202;20040.606;99.885;24.665;62;1;OK;24-09-2024;18:47:09.202;20040.606;15.378;OK;24-09-2024;18:47:09.202;20040.606;995;OK;25-09-2024;00:22:09.096;40140.500;15.350;OK;;;
24-09-2024;18:47:39.602;20071.007;98.161;24.884;152;1;OK;24-09-2024;18:47:39.602;20071.007;15.381;OK;24-09-2024;18:47:39.602;20071.007;995;OK;24-09-2024;18:47:39.396;20070.800;90.751;26.120;55;1;OK;24-09-2024;18:47:39.396;20070.800;15.382;OK;24-09-2024;18:47:39.396;20070.800;995;OK;24-09-2024;18:47:39.200;20070.605;99.805;24.674;62;1;OK;24-09-2024;18:47:39.200;20070.605;15.382;OK;24-09-2024;18:47:39.200;20070.605;995;OK;25-09-2024;00:23:09.096;40200.500;15.355;OK;;;
24-09-2024;18:48:09.603;20101.007;98.132;24.888;152;1;OK;24-09-2024;18:48:09.603;20101.007;15.378;OK;24-09-2024;18:48:09.603;20101.007;995;OK;24-09-2024;18:48:09.396;20100.800;90.700;26.128;55;1;OK;24-09-2024;18:48:09.396;20100.800;15.377;OK;24-09-2024;18:48:09.396;20100.800;995;OK;24-09-2024;18:48:09.201;20100.605;99.614;24.697;62;1;OK;24-09-2024;18:48:09.201;20100.605;15.378;OK;24-09-2024;18:48:09.201;20100.605;995;OK;25-09-2024;00:24:09.098;40260.502;15.351;OK;;;
24-09-2024;18:48:39.395;20130.799;98.143;24.886;152;0;OK;24-09-2024;18:48:39.395;20130.799;15.382;OK;24-09-2024;18:48:39.395;20130.799;995;OK;24-09-2024;18:48:39.529;20130.933;90.689;26.128;55;1;OK;24-09-2024;18:48:39.529;20130.933;15.383;OK;24-09-2024;18:48:39.529;20130.933;995;OK;24-09-2024;18:48:39.199;20130.604;99.623;24.696;62;1;OK;24-09-2024;18:48:39.199;20130.604;15.383;OK;24-09-2024;18:48:39.199;20130.604;995;OK;25-09-2024;00:25:09.098;40320.502;15.350;OK;;;
24-09-2024;18:49:09.396;20160.800;98.133;24.887;152;1;OK;24-09-2024;18:49:09.396;20160.800;15.379;OK;24-09-2024;18:49:09.396;20160.800;995;OK;24-09-2024;18:49:09.532;20160.936;90.651;26.134;55;1;OK;24-09-2024;18:49:09.532;20160.936;15.378;OK;24-09-2024;18:49:09.532;20160.936;995;OK;24-09-2024;18:49:09.203;20160.607;99.712;24.685;62;0;OK;24-09-2024;18:49:09.203;20160.607;15.379;OK;24-09-2024;18:49:09.203;20160.607;995;OK;25-09-2024;00:26:09.098;40380.502;15.356;OK;;;
24-09-2024;18:49:39.393;20190.798;98.168;24.883;152;0;OK;24-09-2024;18:49:39.393;20190.798;15.376;OK;24-09-2024;18:49:39.393;20190.798;995;OK;24-09-2024;18:49:39.529;20190.933;90.544;26.147;55;0;OK;24-09-2024;18:49:39.529;20190.933;15.376;OK;24-09-2024;18:49:39.529;20190.933;995;OK;24-09-2024;18:49:39.199;20190.603;99.771;24.678;62;0;OK;24-09-2024;18:49:39.199;20190.603;15.378;OK;24-09-2024;18:49:39.199;20190.603;995;OK;25-09-2024;00:27:09.098;40440.502;15.353;OK;;;
24-09-2024;18:50:09.398;20220.802;98.136;24.887;152;0;OK;24-09-2024;18:50:09.398;20220.802;15.378;OK;24-09-2024;18:50:09.398;20220.802;995;OK;24-09-2024;18:50:09.532;20220.936;90.590;26.142;55;1;OK;24-09-2024;18:50:09.532;20220.936;15.377;OK;24-09-2024;18:50:09.532;20220.936;995;OK;24-09-2024;18:50:09.202;20220.606;99.658;24.692;62;0;OK;24-09-2024;18:50:09.202;20220.606;15.379;OK;24-09-2024;18:50:09.202;20220.606;995;OK;25-09-2024;00:28:09.100;40500.504;15.355;OK;;;
24-09-2024;18:50:39.398;20250.802;98.110;24.890;152;1;OK;24-09-2024;18:50:39.398;20250.802;15.378;OK;24-09-2024;18:50:39.398;20250.802;995;OK;24-09-2024;18:50:39.532;20250.936;90.681;26.129;55;0;OK;24-09-2024;18:50:39.532;20250.936;15.379;OK;24-09-2024;18:50:39.532;20250.936;995;OK;24-09-2024;18:50:39.202;20250.606;99.722;24.684;62;0;OK;24-09-2024;18:50:39.202;20250.606;15.378;OK;24-09-2024;18:50:39.202;20250.606;995;OK;25-09-2024;00:29:09.100;40560.504;15.350;OK;;;
24-09-2024;18:51:09.399;20280.803;98.107;24.889;152;1;OK;24-09-2024;18:51:09.399;20280.803;15.381;OK;24-09-2024;18:51:09.399;20280.803;995;OK;24-09-2024;18:51:09.534;20280.938;90.571;26.143;55;0;OK;24-09-2024;18:51:09.534;20280.938;15.381;OK;24-09-2024;18:51:09.534;20280.938;995;OK;24-09-2024;18:51:09.205;20280.609;99.751;24.680;62;1;OK;24-09-2024;18:51:09.205;20280.609;15.381;OK;24-09-2024;18:51:09.205;20280.609;995;OK;25-09-2024;00:30:09.100;40620.504;15.349;OK;;;
24-09-2024;18:51:39.401;20310.805;98.169;24.883;152;0;OK;24-09-2024;18:51:39.401;20310.805;15.381;OK;24-09-2024;18:51:39.401;20310.805;995;OK;24-09-2024;18:51:39.536;20310.940;90.618;26.138;55;1;OK;24-09-2024;18:51:39.536;20310.940;15.381;OK;24-09-2024;18:51:39.536;20310.940;995;OK;24-09-2024;18:51:39.207;20310.611;99.633;24.694;62;1;OK;24-09-2024;18:51:39.207;20310.611;15.381;OK;24-09-2024;18:51:39.207;20310.611;995;OK;25-09-2024;00:31:09.101;40680.505;15.357;OK;;;
24-09-2024;18:52:09.400;20340.804;98.167;24.882;152;1;OK;24-09-2024;18:52:09.400;20340.804;15.380;OK;24-09-2024;18:52:09.400;20340.804;995;OK;24-09-2024;18:52:09.535;20340.940;90.492;26.154;55;1;OK;24-09-2024;18:52:09.535;20340.940;15.379;OK;24-09-2024;18:52:09.535;20340.940;995;OK;24-09-2024;18:52:09.205;20340.609;99.664;24.690;62;1;OK;24-09-2024;18:52:09.205;20340.609;15.379;OK;24-09-2024;18:52:09.205;20340.609;995;OK;25-09-2024;00:32:09.102;40740.506;15.356;OK;;;
24-09-2024;18:52:39.405;20370.809;98.192;24.879;152;1;OK;24-09-2024;18:52:39.405;20370.809;15.383;OK;24-09-2024;18:52:39.405;20370.809;995;OK;24-09-2024;18:52:39.538;20370.943;90.510;26.151;55;1;OK;24-09-2024;18:52:39.538;20370.943;15.383;OK;24-09-2024;18:52:39.538;20370.943;995;OK;24-09-2024;18:52:39.209;20370.613;99.645;24.693;62;1;OK;24-09-2024;18:52:39.209;20370.613;15.383;OK;24-09-2024;18:52:39.209;20370.613;995;OK;25-09-2024;00:33:09.103;40800.507;15.358;OK;;;
24-09-2024;18:53:09.407;20400.811;98.148;24.885;152;1;OK;24-09-2024;18:53:09.407;20400.811;15.382;OK;24-09-2024;18:53:09.407;20400.811;995;OK;24-09-2024;18:53:09.540;20400.945;90.498;26.153;55;1;OK;24-09-2024;18:53:09.540;20400.945;15.381;OK;24-09-2024;18:53:09.540;20400.945;995;OK;24-09-2024;18:53:09.211;20400.615;99.666;24.690;62;1;OK;24-09-2024;18:53:09.211;20400.615;15.381;OK;24-09-2024;18:53:09.211;20400.615;995;OK;25-09-2024;00:34:09.101;40860.505;15.358;OK;;;
24-09-2024;18:53:39.408;20430.812;98.116;24.889;152;1;OK;24-09-2024;18:53:39.408;20430.812;15.381;OK;24-09-2024;18:53:39.408;20430.812;995;OK;24-09-2024;18:53:39.543;20430.947;90.589;26.141;55;1;OK;24-09-2024;18:53:39.543;20430.947;15.381;OK;24-09-2024;18:53:39.543;20430.947;995;OK;24-09-2024;18:53:39.214;20430.618;99.667;24.690;62;1;OK;24-09-2024;18:53:39.214;20430.618;15.379;OK;24-09-2024;18:53:39.214;20430.618;995;OK;25-09-2024;00:35:09.104;40920.508;15.350;OK;;;
24-09-2024;18:54:09.409;20460.813;98.166;24.883;152;1;OK;24-09-2024;18:54:09.409;20460.813;15.379;OK;24-09-2024;18:54:09.409;20460.813;995;OK;24-09-2024;18:54:09.540;20460.945;90.470;26.156;55;1;OK;24-09-2024;18:54:09.540;20460.945;15.379;OK;24-09-2024;18:54:09.540;20460.945;995;OK;24-09-2024;18:54:09.213;20460.617;99.548;24.704;62;1;OK;24-09-2024;18:54:09.213;20460.617;15.378;OK;24-09-2024;18:54:09.213;20460.617;995;OK;25-09-2024;00:36:09.105;40980.509;15.355;OK;;;
24-09-2024;18:54:39.405;20490.809;98.182;24.881;152;1;OK;24-09-2024;18:54:39.405;20490.809;15.378;OK;24-09-2024;18:54:39.405;20490.809;995;OK;24-09-2024;18:54:39.540;20490.944;90.478;26.156;55;1;OK;24-09-2024;18:54:39.540;20490.944;15.377;OK;24-09-2024;18:54:39.540;20490.944;995;OK;24-09-2024;18:54:39.211;20490.615;99.710;24.686;62;0;OK;24-09-2024;18:54:39.211;20490.615;15.378;OK;24-09-2024;18:54:39.211;20490.615;995;OK;25-09-2024;00:37:09.104;41040.508;15.355;OK;;;
24-09-2024;18:55:09.404;20520.808;98.165;24.882;152;1;OK;24-09-2024;18:55:09.404;20520.808;15.381;OK;24-09-2024;18:55:09.404;20520.808;995;OK;24-09-2024;18:55:09.538;20520.942;90.465;26.157;55;0;OK;24-09-2024;18:55:09.538;20520.942;15.380;OK;24-09-2024;18:55:09.538;20520.942;995;OK;24-09-2024;18:55:09.209;20520.614;99.631;24.694;62;0;OK;24-09-2024;18:55:09.209;20520.614;15.381;OK;24-09-2024;18:55:09.209;20520.614;995;OK;25-09-2024;00:38:09.104;41100.508;15.357;OK;;;
24-09-2024;18:55:39.412;20550.816;98.157;24.883;152;1;OK;24-09-2024;18:55:39.412;20550.816;15.385;OK;24-09-2024;18:55:39.412;20550.816;995;OK;24-09-2024;18:55:39.547;20550.951;90.482;26.154;55;1;OK;24-09-2024;18:55:39.547;20550.951;15.385;OK;24-09-2024;18:55:39.547;20550.951;995;OK;24-09-2024;18:55:39.218;20550.622;99.670;24.689;62;1;OK;24-09-2024;18:55:39.218;20550.622;15.385;OK;24-09-2024;18:55:39.218;20550.622;995;OK;25-09-2024;00:39:09.110;41160.514;15.345;OK;;;
24-09-2024;18:56:09.408;20580.812;98.113;24.889;152;1;OK;24-09-2024;18:56:09.408;20580.812;15.379;OK;24-09-2024;18:56:09.408;20580.812;995;OK;24-09-2024;18:56:09.542;20580.946;90.429;26.162;55;1;OK;24-09-2024;18:56:09.542;20580.946;15.379;OK;24-09-2024;18:56:09.542;20580.946;995;OK;24-09-2024;18:56:09.214;20580.618;99.656;24.691;62;1;OK;24-09-2024;18:56:09.214;20580.618;15.379;OK;24-09-2024;18:56:09.214;20580.618;995;OK;25-09-2024;00:40:09.109;41220.513;15.354;OK;;;
24-09-2024;18:56:39.412;20610.816;98.095;24.891;152;1;OK;24-09-2024;18:56:39.412;20610.816;15.378;OK;24-09-2024;18:56:39.412;20610.816;995;OK;24-09-2024;18:56:39.544;20610.948;90.219;26.189;55;1;OK;24-09-2024;18:56:39.544;20610.948;15.378;OK;24-09-2024;18:56:39.544;20610.948;995;OK;24-09-2024;18:56:39.217;20610.621;99.569;24.702;62;0;OK;24-09-2024;18:56:39.217;20610.621;15.377;OK;24-09-2024;18:56:39.217;20610.621;995;OK;25-09-2024;00:41:09.111;41280.515;15.356;OK;;;
24-09-2024;18:57:09.413;20640.817;98.126;24.887;152;1;OK;24-09-2024;18:57:09.413;20640.817;15.378;OK;24-09-2024;18:57:09.413;20640.817;995;OK;24-09-2024;18:57:09.547;20640.951;90.365;26.169;55;1;OK;24-09-2024;18:57:09.547;20640.951;15.379;OK;24-09-2024;18:57:09.547;20640.951;996;OK;24-09-2024;18:57:09.217;20640.621;99.575;24.700;62;0;OK;24-09-2024;18:57:09.217;20640.621;15.378;OK;24-09-2024;18:57:09.217;20640.621;996;OK;25-09-2024;00:42:09.110;41340.514;15.354;OK;;;
24-09-2024;18:57:39.410;20670.814;98.090;24.891;152;0;OK;24-09-2024;18:57:39.410;20670.814;15.380;OK;24-09-2024;18:57:39.410;20670.814;995;OK;24-09-2024;18:57:39.545;20670.949;90.348;26.172;55;1;OK;24-09-2024;18:57:39.545;20670.949;15.380;OK;24-09-2024;18:57:39.545;20670.949;995;OK;24-09-2024;18:57:39.216;20670.620;99.520;24.707;62;0;OK;24-09-2024;18:57:39.216;20670.620;15.381;OK;24-09-2024;18:57:39.216;20670.620;995;OK;25-09-2024;00:43:09.113;41400.517;15.356;OK;;;
24-09-2024;18:58:09.416;20700.820;98.065;24.894;152;1;OK;24-09-2024;18:58:09.416;20700.820;15.384;OK;24-09-2024;18:58:09.416;20700.820;995;OK;24-09-2024;18:58:09.550;20700.954;90.301;26.178;55;1;OK;24-09-2024;18:58:09.550;20700.954;15.384;OK;24-09-2024;18:58:09.550;20700.954;995;OK;24-09-2024;18:58:09.221;20700.625;99.597;24.697;62;1;OK;24-09-2024;18:58:09.221;20700.625;15.384;OK;24-09-2024;18:58:09.221;20700.625;995;OK;25-09-2024;00:44:09.111;41460.515;15.355;OK;;;
24-09-2024;18:58:39.413;20730.817;97.962;24.906;152;1;OK;24-09-2024;18:58:39.413;20730.817;15.382;OK;24-09-2024;18:58:39.413;20730.817;995;OK;24-09-2024;18:58:39.547;20730.951;90.279;26.180;55;1;OK;24-09-2024;18:58:39.547;20730.951;15.384;OK;24-09-2024;18:58:39.547;20730.951;995;OK;24-09-2024;18:58:39.221;20730.625;99.645;24.692;62;0;OK;24-09-2024;18:58:39.221;20730.625;15.382;OK;24-09-2024;18:58:39.221;20730.625;995;OK;25-09-2024;00:45:09.112;41520.516;15.352;OK;;;
24-09-2024;18:59:09.416;20760.820;98.050;24.895;152;1;OK;24-09-2024;18:59:09.416;20760.820;15.379;OK;24-09-2024;18:59:09.416;20760.820;996;OK;24-09-2024;18:59:09.550;20760.954;90.219;26.188;55;1;OK;24-09-2024;18:59:09.550;20760.954;15.379;OK;24-09-2024;18:59:09.550;20760.954;995;OK;24-09-2024;18:59:09.222;20760.626;99.674;24.688;62;1;OK;24-09-2024;18:59:09.222;20760.626;15.379;OK;24-09-2024;18:59:09.222;20760.626;996;OK;25-09-2024;00:46:09.113;41580.517;15.358;OK;;;
24-09-2024;18:59:39.417;20790.821;97.996;24.902;152;0;OK;24-09-2024;18:59:39.417;20790.821;15.379;OK;24-09-2024;18:59:39.417;20790.821;996;OK;24-09-2024;18:59:39.550;20790.954;90.345;26.171;55;0;OK;24-09-2024;18:59:39.550;20790.954;15.379;OK;24-09-2024;18:59:39.550;20790.954;996;OK;24-09-2024;18:59:39.221;20790.625;99.505;24.708;62;0;OK;24-09-2024;18:59:39.221;20790.625;15.379;OK;24-09-2024;18:59:39.221;20790.625;996;OK;25-09-2024;00:47:09.113;41640.517;15.352;OK;;;
24-09-2024;19:00:09.421;20820.825;98.083;24.891;152;0;OK;24-09-2024;19:00:09.421;20820.825;15.379;OK;24-09-2024;19:00:09.421;20820.825;996;OK;24-09-2024;19:00:09.555;20820.959;90.191;26.191;55;0;OK;24-09-2024;19:00:09.555;20820.959;15.379;OK;24-09-2024;19:00:09.555;20820.959;996;OK;24-09-2024;19:00:09.225;20820.629;99.522;24.706;62;0;OK;24-09-2024;19:00:09.225;20820.629;15.378;OK;24-09-2024;19:00:09.225;20820.629;996;OK;25-09-2024;00:48:09.115;41700.519;15.358;OK;;;
24-09-2024;19:00:39.418;20850.822;97.980;24.903;152;0;OK;24-09-2024;19:00:39.418;20850.822;15.383;OK;24-09-2024;19:00:39.418;20850.822;996;OK;24-09-2024;19:00:39.552;20850.956;90.303;26.176;55;1;OK;24-09-2024;19:00:39.552;20850.956;15.383;OK;24-09-2024;19:00:39.552;20850.956;996;OK;24-09-2024;19:00:39.224;20850.628;99.529;24.704;62;0;OK;24-09-2024;19:00:39.224;20850.628;15.383;OK;24-09-2024;19:00:39.224;20850.628;996;OK;25-09-2024;00:49:09.115;41760.519;15.351;OK;;;
24-09-2024;19:01:09.421;20880.826;98.022;24.898;152;1;OK;24-09-2024;19:01:09.421;20880.826;15.377;OK;24-09-2024;19:01:09.421;20880.826;996;OK;24-09-2024;19:01:09.570;20880.974;90.278;26.180;55;1;OK;24-09-2024;19:01:09.570;20880.974;15.377;OK;24-09-2024;19:01:09.570;20880.974;996;OK;24-09-2024;19:01:09.225;20880.629;99.623;24.693;62;1;OK;24-09-2024;19:01:09.225;20880.629;15.376;OK;24-09-2024;19:01:09.225;20880.629;996;OK;25-09-2024;00:50:09.113;41820.517;15.354;OK;;;
24-09-2024;19:01:39.423;20910.827;97.974;24.904;152;0;OK;24-09-2024;19:01:39.423;20910.827;15.374;OK;24-09-2024;19:01:39.423;20910.827;996;OK;24-09-2024;19:01:39.556;20910.960;90.178;26.192;55;0;OK;24-09-2024;19:01:39.556;20910.960;15.374;OK;24-09-2024;19:01:39.556;20910.960;996;OK;24-09-2024;19:01:39.228;20910.632;99.394;24.720;62;0;OK;24-09-2024;19:01:39.228;20910.632;15.375;OK;24-09-2024;19:01:39.228;20910.632;996;OK;25-09-2024;00:51:09.112;41880.516;15.353;OK;;;
24-09-2024;19:02:09.420;20940.825;97.891;24.914;152;1;OK;24-09-2024;19:02:09.420;20940.825;15.374;OK;24-09-2024;19:02:09.420;20940.825;996;OK;24-09-2024;19:02:09.555;20940.959;90.294;26.177;55;0;OK;24-09-2024;19:02:09.555;20940.959;15.374;OK;24-09-2024;19:02:09.555;20940.959;996;OK;24-09-2024;19:02:09.224;20940.628;99.631;24.692;62;1;OK;24-09-2024;19:02:09.224;20940.628;15.375;OK;24-09-2024;19:02:09.224;20940.628;996;OK;25-09-2024;00:52:09.117;41940.521;15.351;OK;;;
24-09-2024;19:02:39.423;20970.827;97.996;24.900;152;0;OK;24-09-2024;19:02:39.423;20970.827;15.378;OK;24-09-2024;19:02:39.423;20970.827;996;OK;24-09-2024;19:02:39.558;20970.962;90.157;26.194;55;0;OK;24-09-2024;19:02:39.558;20970.962;15.378;OK;24-09-2024;19:02:39.558;20970.962;996;OK;24-09-2024;19:02:39.230;20970.634;99.491;24.708;62;0;OK;24-09-2024;19:02:39.230;20970.634;15.378;OK;24-09-2024;19:02:39.230;20970.634;996;OK;25-09-2024;00:53:09.117;42000.521;15.353;OK;;;
24-09-2024;19:03:09.426;21000.830;97.975;24.902;152;1;OK;24-09-2024;19:03:09.426;21000.830;15.380;OK;24-09-2024;19:03:09.426;21000.830;996;OK;24-09-2024;19:03:09.576;21000.980;90.126;26.198;55;1;OK;24-09-2024;19:03:09.576;21000.980;15.379;OK;24-09-2024;19:03:09.576;21000.980;996;OK;24-09-2024;19:03:09.230;21000.634;99.504;24.706;62;1;OK;24-09-2024;19:03:09.230;21000.634;15.380;OK;24-09-2024;19:03:09.230;21000.634;996;OK;25-09-2024;00:54:09.117;42060.521;15.350;OK;;;
24-09-2024;19:03:39.424;21030.828;97.873;24.914;152;0;OK;24-09-2024;19:03:39.424;21030.828;15.377;OK;24-09-2024;19:03:39.424;21030.828;996;OK;24-09-2024;19:03:39.559;21030.963;89.898;26.228;55;0;OK;24-09-2024;19:03:39.559;21030.963;15.377;OK;24-09-2024;19:03:39.559;21030.963;996;OK;24-09-2024;19:03:39.230;21030.634;99.569;24.699;62;0;OK;24-09-2024;19:03:39.230;21030.634;15.378;OK;24-09-2024;19:03:39.230;21030.634;996;OK;25-09-2024;00:55:09.117;42120.521;15.354;OK;;;
24-09-2024;19:04:09.424;21060.828;97.953;24.904;152;0;OK;24-09-2024;19:04:09.424;21060.828;15.381;OK;24-09-2024;19:04:09.424;21060.828;996;OK;24-09-2024;19:04:09.559;21060.963;90.045;26.208;55;1;OK;24-09-2024;19:04:09.559;21060.963;15.381;OK;24-09-2024;19:04:09.559;21060.963;996;OK;24-09-2024;19:04:09.229;21060.633;99.493;24.707;62;0;OK;24-09-2024;19:04:09.229;21060.633;15.381;OK;24-09-2024;19:04:09.229;21060.633;996;OK;25-09-2024;00:56:09.116;42180.520;15.353;OK;;;
24-09-2024;19:04:39.427;21090.831;97.969;24.903;152;0;OK;24-09-2024;19:04:39.427;21090.831;15.378;OK;24-09-2024;19:04:39.427;21090.831;996;OK;24-09-2024;19:04:39.560;21090.964;90.136;26.196;55;1;OK;24-09-2024;19:04:39.560;21090.964;15.379;OK;24-09-2024;19:04:39.560;21090.964;996;OK;24-09-2024;19:04:39.231;21090.635;99.546;24.701;62;0;OK;24-09-2024;19:04:39.231;21090.635;15.380;OK;24-09-2024;19:04:39.231;21090.635;996;OK;25-09-2024;00:57:09.116;42240.520;15.358;OK;;;
24-09-2024;19:05:09.427;21120.831;97.939;24.907;152;0;OK;24-09-2024;19:05:09.427;21120.831;15.378;OK;24-09-2024;19:05:09.427;21120.831;996;OK;24-09-2024;19:05:09.559;21120.963;89.906;26.226;55;0;OK;24-09-2024;19:05:09.559;21120.963;15.377;OK;24-09-2024;19:05:09.559;21120.963;996;OK;24-09-2024;19:05:09.230;21120.634;99.470;24.710;62;0;OK;24-09-2024;19:05:09.230;21120.634;15.377;OK;24-09-2024;19:05:09.230;21120.634;996;OK;25-09-2024;00:58:09.119;42300.523;15.359;OK;;;
24-09-2024;19:05:39.423;21150.827;97.971;24.903;152;1;OK;24-09-2024;19:05:39.423;21150.827;15.377;OK;24-09-2024;19:05:39.423;21150.827;996;OK;24-09-2024;19:05:39.556;21150.960;90.132;26.197;55;0;OK;24-09-2024;19:05:39.556;21150.960;15.378;OK;24-09-2024;19:05:39.556;21150.960;996;OK;24-09-2024;19:05:39.228;21150.632;99.537;24.702;62;1;OK;24-09-2024;19:05:39.228;21150.632;15.378;OK;24-09-2024;19:05:39.228;21150.632;996;OK;25-09-2024;00:59:09.119;42360.524;15.360;OK;;;
24-09-2024;19:06:09.635;21181.039;98.007;24.899;152;0;OK;24-09-2024;19:06:09.635;21181.039;15.375;OK;24-09-2024;19:06:09.635;21181.039;996;OK;24-09-2024;19:06:09.428;21180.832;89.974;26.218;55;0;OK;24-09-2024;19:06:09.428;21180.832;15.375;OK;24-09-2024;19:06:09.428;21180.832;996;OK;24-09-2024;19:06:09.234;21180.638;99.775;24.675;62;1;OK;24-09-2024;19:06:09.234;21180.638;15.374;OK;24-09-2024;19:06:09.234;21180.638;996;OK;25-09-2024;01:00:09.119;42420.523;15.355;OK;;;
